onbook_date,price,cont_vol_ask,cont_vol_bid,close_vol_ask,close_vol_bid,cum_ask,cum_bid,total,,difference,
03/01/2019,18.545,11748,,,194,3234323, 3'183'148.00 , 6'417'471.00 , -354'094.00 , 51'175.00 , 42'161.00 
03/01/2019,18.55,10334,,16622,19925,3234323, 3'203'073.00 , 6'437'396.00 , -334'169.00 , 31'250.00 , 22'236.00 
03/01/2019,18.555,17701,,3010,2528,3217701, 3'205'601.00 , 6'423'302.00 , -348'263.00 , 12'100.00 , 3'086.00 
03/01/2019,18.56,12868,,1314,76,3214691, 3'205'677.00 , 6'420'368.00 , -351'197.00 , 9'014.00 , -   
03/01/2019,18.565,9279,,93485,19466,3213377, 3'225'143.00 , 6'438'520.00 , -333'045.00 , 11'766.00 , 2'752.00 
03/01/2019,18.57,7039,,12168,,3119892, 3'225'143.00 , 6'345'035.00 , -426'530.00 , 105'251.00 , 96'237.00 
03/01/2019,18.575,8456,,910,17576,3107724, 3'242'719.00 , 6'350'443.00 , -421'122.00 , 134'995.00 , 125'981.00 
03/01/2019,18.58,8405,,30976,1494,3106814, 3'244'213.00 , 6'351'027.00 , -420'538.00 , 137'399.00 , 128'385.00 
03/01/2019,18.585,1408,,345,10953,3075838, 3'255'166.00 , 6'331'004.00 , -440'561.00 , 179'328.00 , 170'314.00 
03/01/2019,18.59,1465,,172,1997,3075493, 3'257'163.00 , 6'332'656.00 , -438'909.00 , 181'670.00 , 172'656.00 
03/01/2019,18.595,2568,,79178,,3075321, 3'257'163.00 , 6'332'484.00 , -439'081.00 , 181'842.00 , 172'828.00 
03/01/2019,18.6,4038,,348,200,2996143, 3'257'363.00 , 6'253'506.00 , -518'059.00 , 261'220.00 , 252'206.00 
03/01/2019,18.605,8038,,3107,22483,2995795, 3'279'846.00 , 6'275'641.00 , -495'924.00 , 284'051.00 , 275'037.00 
03/01/2019,18.61,2550,,23645,3977,2992688, 3'283'823.00 , 6'276'511.00 , -495'054.00 , 291'135.00 , 282'121.00 
03/01/2019,18.615,5793,,349,1520,2969043, 3'285'343.00 , 6'254'386.00 , -517'179.00 , 316'300.00 , 307'286.00 
03/01/2019,18.62,2465,,34375,,2968694, 3'285'343.00 , 6'254'037.00 , -517'528.00 , 316'649.00 , 307'635.00 
03/01/2019,18.625,4241,,30000,13691,2934319, 3'299'034.00 , 6'233'353.00 , -538'212.00 , 364'715.00 , 355'701.00 
03/01/2019,18.63,5820,,348,17938,2904319, 3'316'972.00 , 6'221'291.00 , -550'274.00 , 412'653.00 , 403'639.00 
03/01/2019,18.635,2550,,23612,,2903971, 3'316'972.00 , 6'220'943.00 , -550'622.00 , 413'001.00 , 403'987.00 
03/01/2019,18.64,2654,,4151,,2880359, 3'316'972.00 , 6'197'331.00 , -574'234.00 , 436'613.00 , 427'599.00 
03/01/2019,18.645,2144,,348,,2876208, 3'316'972.00 , 6'193'180.00 , -578'385.00 , 440'764.00 , 431'750.00 
03/01/2019,18.65,2520,,566,26315,2875860, 3'343'287.00 , 6'219'147.00 , -552'418.00 , 467'427.00 , 458'413.00 
03/01/2019,18.655,2532,,30000,,2875294, 3'343'287.00 , 6'218'581.00 , -552'984.00 , 467'993.00 , 458'979.00 
03/01/2019,18.66,4271,,10711,3042,2845294, 3'346'329.00 , 6'191'623.00 , -579'942.00 , 501'035.00 , 492'021.00 
03/01/2019,18.665,3062,,239,116,2834583, 3'346'445.00 , 6'181'028.00 , -590'537.00 , 511'862.00 , 502'848.00 
03/01/2019,18.675,,,7152,,2834344, 3'346'445.00 , 6'180'789.00 , -590'776.00 , 512'101.00 , 503'087.00 
03/01/2019,18.68,,,2549,,2827192, 3'346'445.00 , 6'173'637.00 , -597'928.00 , 519'253.00 , 510'239.00 
03/01/2019,18.685,,,8488,,2824643, 3'346'445.00 , 6'171'088.00 , -600'477.00 , 521'802.00 , 512'788.00 
03/01/2019,18.69,,,346,20000,2816155, 3'366'445.00 , 6'182'600.00 , -588'965.00 , 550'290.00 , 541'276.00 
03/01/2019,18.695,,,181,5662,2815809, 3'372'107.00 , 6'187'916.00 , -583'649.00 , 556'298.00 , 547'284.00 
03/01/2019,18.7,,,,2073,2815628, 3'374'180.00 , 6'189'808.00 , -581'757.00 , 558'552.00 , 549'538.00 
03/01/2019,18.705,,,25325,38383,2815628, 3'412'563.00 , 6'228'191.00 , -543'374.00 , 596'935.00 , 587'921.00 
03/01/2019,18.71,,,4312,8460,2790303, 3'421'023.00 , 6'211'326.00 , -560'239.00 , 630'720.00 , 621'706.00 
03/01/2019,18.715,9062,,21837,,2785991, 3'421'023.00 , 6'207'014.00 , -564'551.00 , 635'032.00 , 626'018.00 
03/01/2019,18.72,,,345,,2764154, 3'421'023.00 , 6'185'177.00 , -586'388.00 , 656'869.00 , 647'855.00 
03/01/2019,18.725,6046,,,,2763809, 3'421'023.00 , 6'184'832.00 , -586'733.00 , 657'214.00 , 648'200.00 
03/01/2019,18.735,6000,,22775,,2763809, 3'421'023.00 , 6'184'832.00 , -586'733.00 , 657'214.00 , 648'200.00 
03/01/2019,18.74,5075,,16605,,2741034, 3'421'023.00 , 6'162'057.00 , -609'508.00 , 679'989.00 , 670'975.00 
03/01/2019,18.745,,,4151,31690,2724429, 3'452'713.00 , 6'177'142.00 , -594'423.00 , 728'284.00 , 719'270.00 
03/01/2019,18.75,,,12349,,2720278, 3'452'713.00 , 6'172'991.00 , -598'574.00 , 732'435.00 , 723'421.00 
03/01/2019,18.755,,,8366,,2707929, 3'452'713.00 , 6'160'642.00 , -610'923.00 , 744'784.00 , 735'770.00 
03/01/2019,18.76,1539,,,,2699563, 3'452'713.00 , 6'152'276.00 , -619'289.00 , 753'150.00 , 744'136.00 
03/01/2019,18.765,3062,,16776,,2699563, 3'452'713.00 , 6'152'276.00 , -619'289.00 , 753'150.00 , 744'136.00 
03/01/2019,18.77,,,13837,,2682787, 3'452'713.00 , 6'135'500.00 , -636'065.00 , 769'926.00 , 760'912.00 
03/01/2019,18.78,1500,,1847,,2668950, 3'452'713.00 , 6'121'663.00 , -649'902.00 , 783'763.00 , 774'749.00 
03/01/2019,18.79,,,,45,2667103, 3'452'758.00 , 6'119'861.00 , -651'704.00 , 785'655.00 , 776'641.00 
03/01/2019,18.795,,,347,,2667103, 3'452'758.00 , 6'119'861.00 , -651'704.00 , 785'655.00 , 776'641.00 
03/01/2019,18.8,,,41306,10735,2666756, 3'463'493.00 , 6'130'249.00 , -641'316.00 , 796'737.00 , 787'723.00 
03/01/2019,18.81,,,346,,2625450, 3'463'493.00 , 6'088'943.00 , -682'622.00 , 838'043.00 , 829'029.00 
03/01/2019,18.815,3062,,,,2625104, 3'463'493.00 , 6'088'597.00 , -682'968.00 , 838'389.00 , 829'375.00 
03/01/2019,18.825,,,11876,,2625104, 3'463'493.00 , 6'088'597.00 , -682'968.00 , 838'389.00 , 829'375.00 
03/01/2019,18.835,,,19167,,2613228, 3'463'493.00 , 6'076'721.00 , -694'844.00 , 850'265.00 , 841'251.00 
03/01/2019,18.84,,,345,,2594061, 3'463'493.00 , 6'057'554.00 , -714'011.00 , 869'432.00 , 860'418.00 
03/01/2019,18.845,2000,,2000,,2593716, 3'463'493.00 , 6'057'209.00 , -714'356.00 , 869'777.00 , 860'763.00 
03/01/2019,18.855,,,14180,,2591716, 3'463'493.00 , 6'055'209.00 , -716'356.00 , 871'777.00 , 862'763.00 
03/01/2019,18.87,,,343,,2577536, 3'463'493.00 , 6'041'029.00 , -730'536.00 , 885'957.00 , 876'943.00 
03/01/2019,18.875,,,21905,,2577193, 3'463'493.00 , 6'040'686.00 , -730'879.00 , 886'300.00 , 877'286.00 
03/01/2019,18.88,1250,,12781,7880,2555288, 3'471'373.00 , 6'026'661.00 , -744'904.00 , 916'085.00 , 907'071.00 
03/01/2019,18.885,,,347,,2542507, 3'471'373.00 , 6'013'880.00 , -757'685.00 , 928'866.00 , 919'852.00 
03/01/2019,18.89,,,,66423,2542160, 3'537'796.00 , 6'079'956.00 , -691'609.00 , 995'636.00 , 986'622.00 
03/01/2019,18.895,1356,,,,2542160, 3'537'796.00 , 6'079'956.00 , -691'609.00 , 995'636.00 , 986'622.00 
03/01/2019,18.9,920,,1267,,2542160, 3'537'796.00 , 6'079'956.00 , -691'609.00 , 995'636.00 , 986'622.00 
03/01/2019,18.91,1288,,13837,,2540893, 3'537'796.00 , 6'078'689.00 , -692'876.00 , 996'903.00 , 987'889.00 
03/01/2019,18.915,,,22105,,2527056, 3'537'796.00 , 6'064'852.00 , -706'713.00 , 1'010'740.00 , 1'001'726.00 
03/01/2019,18.92,1250,,1250,,2504951, 3'537'796.00 , 6'042'747.00 , -728'818.00 , 1'032'845.00 , 1'023'831.00 
03/01/2019,18.93,,,,3352,2503701, 3'541'148.00 , 6'044'849.00 , -726'716.00 , 1'037'447.00 , 1'028'433.00 
03/01/2019,18.935,,,11530,,2503701, 3'541'148.00 , 6'044'849.00 , -726'716.00 , 1'037'447.00 , 1'028'433.00 
03/01/2019,18.95,,,,29367,2492171, 3'570'515.00 , 6'062'686.00 , -708'879.00 , 1'078'344.00 , 1'069'330.00 
03/01/2019,18.955,,,21905,,2492171, 3'570'515.00 , 6'062'686.00 , -708'879.00 , 1'078'344.00 , 1'069'330.00 
03/01/2019,18.96,1250,,1250,,2470266, 3'570'515.00 , 6'040'781.00 , -730'784.00 , 1'100'249.00 , 1'091'235.00 
03/01/2019,18.965,,,13837,,2469016, 3'570'515.00 , 6'039'531.00 , -732'034.00 , 1'101'499.00 , 1'092'485.00 
03/01/2019,18.99,,,11530,,2455179, 3'570'515.00 , 6'025'694.00 , -745'871.00 , 1'115'336.00 , 1'106'322.00 
03/01/2019,19,1250,5155,25894,5155,2443649, 3'575'670.00 , 6'019'319.00 , -752'246.00 , 1'132'021.00 , 1'123'007.00 
03/01/2019,19.02,,,13837,,2417755, 3'575'670.00 , 5'993'425.00 , -778'140.00 , 1'157'915.00 , 1'148'901.00 
03/01/2019,19.025,,,,22539,2403918, 3'598'209.00 , 6'002'127.00 , -769'438.00 , 1'194'291.00 , 1'185'277.00 
03/01/2019,19.03,,,,16977,2403918, 3'615'186.00 , 6'019'104.00 , -752'461.00 , 1'211'268.00 , 1'202'254.00 
03/01/2019,19.04,1250,,1250,,2403918, 3'615'186.00 , 6'019'104.00 , -752'461.00 , 1'211'268.00 , 1'202'254.00 
03/01/2019,19.045,,,24643,,2402668, 3'615'186.00 , 6'017'854.00 , -753'711.00 , 1'212'518.00 , 1'203'504.00 
03/01/2019,19.05,,,13836,,2378025, 3'615'186.00 , 5'993'211.00 , -778'354.00 , 1'237'161.00 , 1'228'147.00 
03/01/2019,19.065,,,,15352,2364189, 3'630'538.00 , 5'994'727.00 , -776'838.00 , 1'266'349.00 , 1'257'335.00 
03/01/2019,19.075,,,11531,5684,2364189, 3'636'222.00 , 6'000'411.00 , -771'154.00 , 1'272'033.00 , 1'263'019.00 
03/01/2019,19.08,1250,,1250,,2352658, 3'636'222.00 , 5'988'880.00 , -782'685.00 , 1'283'564.00 , 1'274'550.00 
03/01/2019,19.09,175,,175,,2351408, 3'636'222.00 , 5'987'630.00 , -783'935.00 , 1'284'814.00 , 1'275'800.00 
03/01/2019,19.095,,,,1489,2351233, 3'637'711.00 , 5'988'944.00 , -782'621.00 , 1'286'478.00 , 1'277'464.00 
03/01/2019,19.12,1250,,1250,,2351233, 3'637'711.00 , 5'988'944.00 , -782'621.00 , 1'286'478.00 , 1'277'464.00 
03/01/2019,19.135,,,174000,,2349983, 3'637'711.00 , 5'987'694.00 , -783'871.00 , 1'287'728.00 , 1'278'714.00 
03/01/2019,19.16,1500,,1500,,2175983, 3'637'711.00 , 5'813'694.00 , -957'871.00 , 1'461'728.00 , 1'452'714.00 
03/01/2019,19.2,1500,,1500,,2174483, 3'637'711.00 , 5'812'194.00 , -959'371.00 , 1'463'228.00 , 1'454'214.00 
03/01/2019,19.24,1500,,1500,,2172983, 3'637'711.00 , 5'810'694.00 , -960'871.00 , 1'464'728.00 , 1'455'714.00 
03/01/2019,19.26,,,,1720,2171483, 3'639'431.00 , 5'810'914.00 , -960'651.00 , 1'467'948.00 , 1'458'934.00 
03/01/2019,19.28,1500,,1500,,2171483, 3'639'431.00 , 5'810'914.00 , -960'651.00 , 1'467'948.00 , 1'458'934.00 
03/01/2019,19.3,400,,400,,2169983, 3'639'431.00 , 5'809'414.00 , -962'151.00 , 1'469'448.00 , 1'460'434.00 
03/01/2019,19.32,1500,,1500,,2169583, 3'639'431.00 , 5'809'014.00 , -962'551.00 , 1'469'848.00 , 1'460'834.00 
03/01/2019,19.345,,,,36984,2168083, 3'676'415.00 , 5'844'498.00 , -927'067.00 , 1'508'332.00 , 1'499'318.00 
03/01/2019,19.35,,,,15296,2168083, 3'691'711.00 , 5'859'794.00 , -911'771.00 , 1'523'628.00 , 1'514'614.00 
03/01/2019,19.36,1500,,1500,,2168083, 3'691'711.00 , 5'859'794.00 , -911'771.00 , 1'523'628.00 , 1'514'614.00 
03/01/2019,19.4,2100,,2100,,2166583, 3'691'711.00 , 5'858'294.00 , -913'271.00 , 1'525'128.00 , 1'516'114.00 
03/01/2019,19.42,,,,23235,2164483, 3'714'946.00 , 5'879'429.00 , -892'136.00 , 1'550'463.00 , 1'541'449.00 
03/01/2019,19.435,,,,120927,2164483, 3'835'873.00 , 6'000'356.00 , -771'209.00 , 1'671'390.00 , 1'662'376.00 
03/01/2019,19.44,1500,,1500,,2164483, 3'835'873.00 , 6'000'356.00 , -771'209.00 , 1'671'390.00 , 1'662'376.00 
03/01/2019,19.445,,,,40498,2162983, 3'876'371.00 , 6'039'354.00 , -732'211.00 , 1'713'388.00 , 1'704'374.00 
03/01/2019,19.48,1500,,1500,,2162983, 3'876'371.00 , 6'039'354.00 , -732'211.00 , 1'713'388.00 , 1'704'374.00 
03/01/2019,19.5,2180,,2180,,2161483, 3'876'371.00 , 6'037'854.00 , -733'711.00 , 1'714'888.00 , 1'705'874.00 
03/01/2019,19.52,1500,,1500,375,2159303, 3'876'746.00 , 6'036'049.00 , -735'516.00 , 1'717'443.00 , 1'708'429.00 
03/01/2019,19.56,1500,,1500,,2157803, 3'876'746.00 , 6'034'549.00 , -737'016.00 , 1'718'943.00 , 1'709'929.00 
03/01/2019,19.59,1500,,1500,,2156303, 3'876'746.00 , 6'033'049.00 , -738'516.00 , 1'720'443.00 , 1'711'429.00 
03/01/2019,19.6,1700,,1700,,2154803, 3'876'746.00 , 6'031'549.00 , -740'016.00 , 1'721'943.00 , 1'712'929.00 
03/01/2019,19.62,1500,,1500,,2153103, 3'876'746.00 , 6'029'849.00 , -741'716.00 , 1'723'643.00 , 1'714'629.00 
03/01/2019,19.65,1500,,1500,,2151603, 3'876'746.00 , 6'028'349.00 , -743'216.00 , 1'725'143.00 , 1'716'129.00 
03/01/2019,19.68,1500,,1500,,2150103, 3'876'746.00 , 6'026'849.00 , -744'716.00 , 1'726'643.00 , 1'717'629.00 
03/01/2019,19.71,1500,,1500,,2148603, 3'876'746.00 , 6'025'349.00 , -746'216.00 , 1'728'143.00 , 1'719'129.00 
03/01/2019,19.74,1500,,1500,,2147103, 3'876'746.00 , 6'023'849.00 , -747'716.00 , 1'729'643.00 , 1'720'629.00 
03/01/2019,19.77,1500,,1500,,2145603, 3'876'746.00 , 6'022'349.00 , -749'216.00 , 1'731'143.00 , 1'722'129.00 
03/01/2019,19.8,3700,,3700,,2144103, 3'876'746.00 , 6'020'849.00 , -750'716.00 , 1'732'643.00 , 1'723'629.00 
03/01/2019,19.83,2600,,2600,,2140403, 3'876'746.00 , 6'017'149.00 , -754'416.00 , 1'736'343.00 , 1'727'329.00 
03/01/2019,19.86,1500,,1500,,2137803, 3'876'746.00 , 6'014'549.00 , -757'016.00 , 1'738'943.00 , 1'729'929.00 
03/01/2019,19.89,1500,,1500,,2136303, 3'876'746.00 , 6'013'049.00 , -758'516.00 , 1'740'443.00 , 1'731'429.00 
03/01/2019,19.9,4100,,4100,,2134803, 3'876'746.00 , 6'011'549.00 , -760'016.00 , 1'741'943.00 , 1'732'929.00 
03/01/2019,19.92,1500,,1500,,2130703, 3'876'746.00 , 6'007'449.00 , -764'116.00 , 1'746'043.00 , 1'737'029.00 
03/01/2019,19.95,1500,,1500,,2129203, 3'876'746.00 , 6'005'949.00 , -765'616.00 , 1'747'543.00 , 1'738'529.00 
03/01/2019,19.98,1500,,1500,,2127703, 3'876'746.00 , 6'004'449.00 , -767'116.00 , 1'749'043.00 , 1'740'029.00 
03/01/2019,19.99,100,,100,,2126203, 3'876'746.00 , 6'002'949.00 , -768'616.00 , 1'750'543.00 , 1'741'529.00 
03/01/2019,20,5092,,5092,,2126103, 3'876'746.00 , 6'002'849.00 , -768'716.00 , 1'750'643.00 , 1'741'629.00 
03/01/2019,20.01,1500,,1500,,2121011, 3'876'746.00 , 5'997'757.00 , -773'808.00 , 1'755'735.00 , 1'746'721.00 
03/01/2019,20.04,1500,,1500,,2119511, 3'876'746.00 , 5'996'257.00 , -775'308.00 , 1'757'235.00 , 1'748'221.00 
03/01/2019,20.07,1500,,1500,,2118011, 3'876'746.00 , 5'994'757.00 , -776'808.00 , 1'758'735.00 , 1'749'721.00 
03/01/2019,20.1,1500,,1500,,2116511, 3'876'746.00 , 5'993'257.00 , -778'308.00 , 1'760'235.00 , 1'751'221.00 
03/01/2019,20.13,1500,,1500,,2115011, 3'876'746.00 , 5'991'757.00 , -779'808.00 , 1'761'735.00 , 1'752'721.00 
03/01/2019,20.16,1500,,1500,,2113511, 3'876'746.00 , 5'990'257.00 , -781'308.00 , 1'763'235.00 , 1'754'221.00 
03/01/2019,20.19,2010,,2010,,2112011, 3'876'746.00 , 5'988'757.00 , -782'808.00 , 1'764'735.00 , 1'755'721.00 
03/01/2019,20.2,7454,,7454,,2110001, 3'876'746.00 , 5'986'747.00 , -784'818.00 , 1'766'745.00 , 1'757'731.00 
03/01/2019,20.25,9400,,9400,,2102547, 3'876'746.00 , 5'979'293.00 , -792'272.00 , 1'774'199.00 , 1'765'185.00 
03/01/2019,20.3,1282,,1282,,2093147, 3'876'746.00 , 5'969'893.00 , -801'672.00 , 1'783'599.00 , 1'774'585.00 
03/01/2019,20.4,7500,,10000,,2091865, 3'876'746.00 , 5'968'611.00 , -802'954.00 , 1'784'881.00 , 1'775'867.00 
03/01/2019,20.49,1000,,1000,,2081865, 3'876'746.00 , 5'958'611.00 , -812'954.00 , 1'794'881.00 , 1'785'867.00 
03/01/2019,20.5,2304,,3154,,2080865, 3'876'746.00 , 5'957'611.00 , -813'954.00 , 1'795'881.00 , 1'786'867.00 
03/01/2019,20.6,900,,1600,,2077711, 3'876'746.00 , 5'954'457.00 , -817'108.00 , 1'799'035.00 , 1'790'021.00 
03/01/2019,20.74,1000,,1000,,2076111, 3'876'746.00 , 5'952'857.00 , -818'708.00 , 1'800'635.00 , 1'791'621.00 
03/01/2019,20.8,7120,,7120,,2075111, 3'876'746.00 , 5'951'857.00 , -819'708.00 , 1'801'635.00 , 1'792'621.00 
03/01/2019,20.83,,,2000,,2067991, 3'876'746.00 , 5'944'737.00 , -826'828.00 , 1'808'755.00 , 1'799'741.00 
03/01/2019,20.86,450,,450,,2065991, 3'876'746.00 , 5'942'737.00 , -828'828.00 , 1'810'755.00 , 1'801'741.00 
03/01/2019,20.87,445,,445,,2065541, 3'876'746.00 , 5'942'287.00 , -829'278.00 , 1'811'205.00 , 1'802'191.00 
03/01/2019,20.88,3000,,3000,,2065096, 3'876'746.00 , 5'941'842.00 , -829'723.00 , 1'811'650.00 , 1'802'636.00 
03/01/2019,20.9,7159,,7159,,2062096, 3'876'746.00 , 5'938'842.00 , -832'723.00 , 1'814'650.00 , 1'805'636.00 
03/01/2019,20.92,5000,,5000,,2054937, 3'876'746.00 , 5'931'683.00 , -839'882.00 , 1'821'809.00 , 1'812'795.00 
03/01/2019,20.95,3930,,3930,,2049937, 3'876'746.00 , 5'926'683.00 , -844'882.00 , 1'826'809.00 , 1'817'795.00 
03/01/2019,20.98,100,,100,,2046007, 3'876'746.00 , 5'922'753.00 , -848'812.00 , 1'830'739.00 , 1'821'725.00 
03/01/2019,21,8046,,8046,,2045907, 3'876'746.00 , 5'922'653.00 , -848'912.00 , 1'830'839.00 , 1'821'825.00 
03/01/2019,21.1,1287,,1387,,2037861, 3'876'746.00 , 5'914'607.00 , -856'958.00 , 1'838'885.00 , 1'829'871.00 
03/01/2019,21.15,487,,487,,2036474, 3'876'746.00 , 5'913'220.00 , -858'345.00 , 1'840'272.00 , 1'831'258.00 
03/01/2019,21.2,1179,,1179,,2035987, 3'876'746.00 , 5'912'733.00 , -858'832.00 , 1'840'759.00 , 1'831'745.00 
03/01/2019,21.3,1438,,1438,,2034808, 3'876'746.00 , 5'911'554.00 , -860'011.00 , 1'841'938.00 , 1'832'924.00 
03/01/2019,21.4,1500,,1500,,2033370, 3'876'746.00 , 5'910'116.00 , -861'449.00 , 1'843'376.00 , 1'834'362.00 
03/01/2019,21.42,475,,475,,2031870, 3'876'746.00 , 5'908'616.00 , -862'949.00 , 1'844'876.00 , 1'835'862.00 
03/01/2019,21.5,59986,,228129,,2031395, 3'876'746.00 , 5'908'141.00 , -863'424.00 , 1'845'351.00 , 1'836'337.00 
03/01/2019,21.55,927,,927,,1803266, 3'876'746.00 , 5'680'012.00 , -1'091'553.00 , 2'073'480.00 , 2'064'466.00 
03/01/2019,21.6,1150,,1150,,1802339, 3'876'746.00 , 5'679'085.00 , -1'092'480.00 , 2'074'407.00 , 2'065'393.00 
03/01/2019,21.7,555,,555,,1801189, 3'876'746.00 , 5'677'935.00 , -1'093'630.00 , 2'075'557.00 , 2'066'543.00 
03/01/2019,21.72,161,,161,,1800634, 3'876'746.00 , 5'677'380.00 , -1'094'185.00 , 2'076'112.00 , 2'067'098.00 
03/01/2019,21.74,15000,,15000,,1800473, 3'876'746.00 , 5'677'219.00 , -1'094'346.00 , 2'076'273.00 , 2'067'259.00 
03/01/2019,21.8,2146,,2146,,1785473, 3'876'746.00 , 5'662'219.00 , -1'109'346.00 , 2'091'273.00 , 2'082'259.00 
03/01/2019,21.9,6000,,6000,,1783327, 3'876'746.00 , 5'660'073.00 , -1'111'492.00 , 2'093'419.00 , 2'084'405.00 
03/01/2019,21.94,396,,396,,1777327, 3'876'746.00 , 5'654'073.00 , -1'117'492.00 , 2'099'419.00 , 2'090'405.00 
03/01/2019,21.95,1300,,1300,,1776931, 3'876'746.00 , 5'653'677.00 , -1'117'888.00 , 2'099'815.00 , 2'090'801.00 
03/01/2019,22,19909,,19909,,1775631, 3'876'746.00 , 5'652'377.00 , -1'119'188.00 , 2'101'115.00 , 2'092'101.00 
03/01/2019,22.1,1818,,1818,,1755722, 3'876'746.00 , 5'632'468.00 , -1'139'097.00 , 2'121'024.00 , 2'112'010.00 
03/01/2019,22.15,255,,255,,1753904, 3'876'746.00 , 5'630'650.00 , -1'140'915.00 , 2'122'842.00 , 2'113'828.00 
03/01/2019,22.17,1500,,1500,,1753649, 3'876'746.00 , 5'630'395.00 , -1'141'170.00 , 2'123'097.00 , 2'114'083.00 
03/01/2019,22.2,4500,,4500,,1752149, 3'876'746.00 , 5'628'895.00 , -1'142'670.00 , 2'124'597.00 , 2'115'583.00 
03/01/2019,22.24,1000,,1000,,1747649, 3'876'746.00 , 5'624'395.00 , -1'147'170.00 , 2'129'097.00 , 2'120'083.00 
03/01/2019,22.25,,,58005,,1746649, 3'876'746.00 , 5'623'395.00 , -1'148'170.00 , 2'130'097.00 , 2'121'083.00 
03/01/2019,22.3,200,,200,,1688644, 3'876'746.00 , 5'565'390.00 , -1'206'175.00 , 2'188'102.00 , 2'179'088.00 
03/01/2019,22.33,223,,223,,1688444, 3'876'746.00 , 5'565'190.00 , -1'206'375.00 , 2'188'302.00 , 2'179'288.00 
03/01/2019,22.35,223,,223,,1688221, 3'876'746.00 , 5'564'967.00 , -1'206'598.00 , 2'188'525.00 , 2'179'511.00 
03/01/2019,22.38,4400,,4400,,1687998, 3'876'746.00 , 5'564'744.00 , -1'206'821.00 , 2'188'748.00 , 2'179'734.00 
03/01/2019,22.39,4000,,4000,,1683598, 3'876'746.00 , 5'560'344.00 , -1'211'221.00 , 2'193'148.00 , 2'184'134.00 
03/01/2019,22.4,892,,892,,1679598, 3'876'746.00 , 5'556'344.00 , -1'215'221.00 , 2'197'148.00 , 2'188'134.00 
03/01/2019,22.5,12081,,12331,,1678706, 3'876'746.00 , 5'555'452.00 , -1'216'113.00 , 2'198'040.00 , 2'189'026.00 
03/01/2019,22.51,27,,27,,1666375, 3'876'746.00 , 5'543'121.00 , -1'228'444.00 , 2'210'371.00 , 2'201'357.00 
03/01/2019,22.59,500,,500,,1666348, 3'876'746.00 , 5'543'094.00 , -1'228'471.00 , 2'210'398.00 , 2'201'384.00 
03/01/2019,22.6,220,,220,,1665848, 3'876'746.00 , 5'542'594.00 , -1'228'971.00 , 2'210'898.00 , 2'201'884.00 
03/01/2019,22.75,300,,300,,1665628, 3'876'746.00 , 5'542'374.00 , -1'229'191.00 , 2'211'118.00 , 2'202'104.00 
03/01/2019,22.8,1580,,1580,,1665328, 3'876'746.00 , 5'542'074.00 , -1'229'491.00 , 2'211'418.00 , 2'202'404.00 
03/01/2019,22.88,300,,300,,1663748, 3'876'746.00 , 5'540'494.00 , -1'231'071.00 , 2'212'998.00 , 2'203'984.00 
03/01/2019,22.9,8650,,8650,,1663448, 3'876'746.00 , 5'540'194.00 , -1'231'371.00 , 2'213'298.00 , 2'204'284.00 
03/01/2019,22.98,450,,450,,1654798, 3'876'746.00 , 5'531'544.00 , -1'240'021.00 , 2'221'948.00 , 2'212'934.00 
03/01/2019,22.99,450,,450,,1654348, 3'876'746.00 , 5'531'094.00 , -1'240'471.00 , 2'222'398.00 , 2'213'384.00 
03/01/2019,23,22430,,22430,,1653898, 3'876'746.00 , 5'530'644.00 , -1'240'921.00 , 2'222'848.00 , 2'213'834.00 
03/01/2019,23.1,10,,10,,1631468, 3'876'746.00 , 5'508'214.00 , -1'263'351.00 , 2'245'278.00 , 2'236'264.00 
03/01/2019,23.13,4650,,4650,,1631458, 3'876'746.00 , 5'508'204.00 , -1'263'361.00 , 2'245'288.00 , 2'236'274.00 
03/01/2019,23.2,500,,500,,1626808, 3'876'746.00 , 5'503'554.00 , -1'268'011.00 , 2'249'938.00 , 2'240'924.00 
03/01/2019,23.22,31,,31,,1626308, 3'876'746.00 , 5'503'054.00 , -1'268'511.00 , 2'250'438.00 , 2'241'424.00 
03/01/2019,23.25,666,,666,,1626277, 3'876'746.00 , 5'503'023.00 , -1'268'542.00 , 2'250'469.00 , 2'241'455.00 
03/01/2019,23.26,310,,310,,1625611, 3'876'746.00 , 5'502'357.00 , -1'269'208.00 , 2'251'135.00 , 2'242'121.00 
03/01/2019,23.28,500,,500,,1625301, 3'876'746.00 , 5'502'047.00 , -1'269'518.00 , 2'251'445.00 , 2'242'431.00 
03/01/2019,23.29,95,,95,,1624801, 3'876'746.00 , 5'501'547.00 , -1'270'018.00 , 2'251'945.00 , 2'242'931.00 
03/01/2019,23.3,200,,200,,1624706, 3'876'746.00 , 5'501'452.00 , -1'270'113.00 , 2'252'040.00 , 2'243'026.00 
03/01/2019,23.35,260,,260,,1624506, 3'876'746.00 , 5'501'252.00 , -1'270'313.00 , 2'252'240.00 , 2'243'226.00 
03/01/2019,23.45,2055,,2055,,1624246, 3'876'746.00 , 5'500'992.00 , -1'270'573.00 , 2'252'500.00 , 2'243'486.00 
03/01/2019,23.47,203,,203,,1622191, 3'876'746.00 , 5'498'937.00 , -1'272'628.00 , 2'254'555.00 , 2'245'541.00 
